yyyy/mm/dd	hh:mm	G(0)	G(41)	D(0)	B	Wvel	Wdir	Tamb	GiNuk	-	VMIso	GMBP	GMIso	GiEsti	TcEsti	GIzFr	GIzPos	-	-	-	-
2019/04/03	10:57	592.34	630.69	158.84	754.44	0.00	0.10	-37.50	526.49	-	0.00	0.64	1.79	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	10:58	596.27	637.06	159.55	756.57	0.00	-0.17	-37.50	531.59	-	0.00	5.35	0.00	4.00	-	1.50	2.01	-	-	-	-
2019/04/03	10:59	595.41	638.01	160.20	746.73	0.00	0.21	-37.50	533.18	-	0.00	0.00	0.31	0.00	-	2.50	0.73	-	-	-	-
2019/04/03	11:00	603.58	650.05	160.40	755.85	0.00	0.29	-37.50	542.58	-	0.00	0.00	0.00	0.00	-	0.00	1.87	-	-	-	-
2019/04/03	11:01	598.63	647.68	159.33	747.33	0.00	0.08	-37.50	538.28	-	0.00	0.09	0.00	4.40	-	0.00	0.00	-	-	-	-
2019/04/03	11:02	604.21	657.08	158.98	755.61	0.00	0.15	-37.50	548.22	-	0.00	0.00	0.00	1.04	-	0.59	0.00	-	-	-	-
2019/04/03	11:03	598.37	653.76	156.83	742.72	0.00	0.17	-37.50	548.89	-	0.00	6.68	1.16	13.06	-	0.00	0.65	-	-	-	-
2019/04/03	11:04	497.03	539.99	151.53	579.56	0.00	0.09	-37.50	462.96	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	11:05	507.24	552.62	150.76	587.60	0.00	-0.15	-37.50	466.56	-	0.00	2.59	0.00	0.00	-	0.00	1.35	-	-	-	-
2019/04/03	11:06	417.97	449.40	147.10	438.74	0.00	-0.31	-37.50	370.94	-	0.00	0.00	0.88	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	11:07	408.00	436.49	147.81	415.09	0.00	0.32	-37.50	373.21	-	0.00	8.47	0.00	8.67	-	2.17	0.00	-	-	-	-
2019/04/03	11:08	437.56	473.86	149.27	468.65	0.00	0.21	-37.50	397.21	-	0.00	0.00	0.00	0.12	-	3.53	1.14	-	-	-	-
2019/04/03	11:09	517.48	567.57	153.97	584.11	0.00	0.20	-37.50	482.34	-	0.00	0.00	0.22	0.00	-	0.00	0.31	-	-	-	-
2019/04/03	11:10	476.26	521.89	152.08	533.16	0.00	0.38	-37.50	422.33	-	0.00	10.48	0.47	14.15	-	6.04	0.00	-	-	-	-
2019/04/03	11:11	540.78	596.96	154.23	619.08	0.00	0.10	-37.50	493.78	-	0.00	0.19	0.00	0.00	-	0.00	5.25	-	-	-	-
2019/04/03	11:12	532.40	588.14	153.64	604.48	0.00	-0.32	-37.50	488.97	-	0.00	0.00	0.38	0.00	-	2.33	0.00	-	-	-	-
2019/04/03	11:13	457.23	500.95	149.89	484.34	0.00	-0.28	-37.50	435.14	-	0.00	3.65	0.73	0.00	-	0.00	1.74	-	-	-	-
2019/04/03	11:14	436.25	477.92	147.19	457.02	0.00	-0.13	-37.50	391.93	-	0.00	3.84	0.24	4.43	-	4.09	2.30	-	-	-	-
2019/04/03	11:15	445.29	488.91	148.43	463.67	0.00	-0.27	-37.50	409.43	-	0.00	0.00	0.00	0.00	-	0.00	1.79	-	-	-	-
2019/04/03	11:16	515.88	569.96	153.53	552.90	0.00	-0.23	-37.50	481.59	-	0.00	0.00	0.30	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	11:17	546.30	608.20	156.45	610.24	0.00	-0.31	-37.50	497.29	-	0.00	3.73	0.00	0.00	-	2.90	0.00	-	-	-	-
2019/04/03	11:18	508.51	563.01	155.92	536.34	0.00	0.27	-37.50	482.65	-	0.00	2.17	0.03	4.65	-	0.00	3.17	-	-	-	-
2019/04/03	11:19	525.67	582.51	158.22	558.24	0.00	0.46	-37.50	496.08	-	0.00	0.00	0.00	5.06	-	0.00	0.00	-	-	-	-
2019/04/03	11:20	474.64	526.02	157.20	502.01	0.00	0.12	-37.50	430.02	-	0.00	8.82	0.00	5.34	-	0.00	1.06	-	-	-	-
2019/04/03	11:21	504.91	558.94	157.51	532.60	0.00	-0.13	-37.50	457.94	-	0.00	0.00	0.00	0.00	-	1.40	0.21	-	-	-	-
2019/04/03	11:22	510.83	563.98	159.29	526.54	0.00	-0.33	-37.50	482.39	-	0.00	0.00	0.00	0.00	-	2.36	0.90	-	-	-	-
2019/04/03	11:23	570.01	636.61	163.76	623.04	0.00	0.17	-37.50	516.96	-	0.00	0.00	1.82	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	11:24	584.54	654.94	164.05	636.15	0.00	0.07	-37.50	544.34	-	0.00	2.47	0.00	3.11	-	1.59	0.00	-	-	-	-
2019/04/03	11:25	661.06	746.12	166.71	747.21	0.00	-0.23	-37.50	609.13	-	0.00	0.00	5.58	0.00	-	0.00	18.42	-	-	-	-
2019/04/03	11:26	638.31	717.68	164.03	706.73	0.00	-0.32	-37.50	598.61	-	0.00	0.00	1.11	0.00	-	0.00	3.67	-	-	-	-
2019/04/03	11:27	656.44	740.83	160.86	668.55	0.00	-0.31	-37.50	612.42	-	0.00	4.58	1.66	12.64	-	5.41	0.37	-	-	-	-
2019/04/03	11:28	655.85	739.59	158.27	715.59	0.00	0.15	-37.50	610.96	-	0.00	1.53	0.00	0.00	-	0.00	6.16	-	-	-	-
2019/04/03	11:29	657.70	740.81	155.94	725.65	0.00	0.01	-37.50	602.22	-	0.00	0.14	0.00	2.75	-	0.81	3.28	-	-	-	-
2019/04/03	11:30	647.98	749.70	147.81	767.82	0.00	-0.39	-37.50	617.42	-	0.00	0.00	1.46	4.81	-	0.00	0.03	-	-	-	-
2019/04/03	11:31	669.08	765.40	150.42	777.80	0.00	0.25	-37.50	626.24	-	0.00	0.00	0.00	0.00	-	1.20	0.00	-	-	-	-
2019/04/03	11:32	672.85	767.89	148.80	783.36	0.00	-0.30	-37.50	629.74	-	0.00	0.91	0.00	0.00	-	0.00	3.18	-	-	-	-
2019/04/03	11:33	654.37	747.67	144.26	758.97	0.00	-0.40	-37.50	608.78	-	0.00	0.00	0.64	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	11:34	672.97	770.18	142.40	782.67	0.00	0.32	-37.50	632.31	-	0.00	8.70	1.25	6.55	-	1.87	0.00	-	-	-	-
2019/04/03	11:35	675.89	776.13	138.59	791.33	0.00	-0.20	-37.50	637.28	-	0.00	0.94	0.00	0.00	-	0.00	4.14	-	-	-	-
2019/04/03	11:36	655.79	755.02	135.84	765.47	0.00	0.08	-37.50	621.81	-	0.00	0.00	0.00	0.00	-	1.34	0.00	-	-	-	-
2019/04/03	11:37	674.99	780.87	134.20	791.43	0.00	0.25	-37.50	639.46	-	0.00	4.44	1.74	13.44	-	1.82	0.43	-	-	-	-
2019/04/03	11:38	652.71	755.63	131.74	758.89	0.00	-0.13	-37.50	617.41	-	0.00	3.17	0.00	0.00	-	0.00	4.74	-	-	-	-
2019/04/03	11:39	658.22	763.94	127.82	770.32	0.00	-0.25	-37.50	624.74	-	0.00	0.69	0.55	1.89	-	0.00	0.00	-	-	-	-
2019/04/03	11:40	662.66	770.28	124.40	779.88	0.00	0.11	-37.50	631.27	-	0.00	10.02	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	11:41	663.95	771.39	122.03	779.46	0.00	-0.24	-37.50	633.12	-	0.00	0.00	0.30	6.24	-	2.43	0.00	-	-	-	-
2019/04/03	11:42	668.20	778.05	121.28	783.02	0.00	-0.31	-37.50	637.43	-	0.00	2.92	0.82	0.99	-	0.00	4.06	-	-	-	-
2019/04/03	11:43	668.60	777.98	121.50	781.29	0.00	-0.11	-37.50	637.69	-	0.00	0.00	1.15	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	11:44	665.95	774.85	122.08	775.27	0.00	0.12	-37.50	633.57	-	0.00	5.11	0.00	3.98	-	2.99	0.00	-	-	-	-
2019/04/03	11:45	664.61	774.19	127.24	764.41	0.00	0.47	-37.50	631.76	-	0.00	7.36	0.00	3.99	-	0.00	5.21	-	-	-	-
2019/04/03	11:46	581.05	700.93	137.41	677.34	0.00	0.61	-37.50	548.99	-	0.00	0.34	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	11:47	700.96	818.80	139.54	788.55	0.00	0.43	-37.50	668.95	-	0.00	9.47	0.00	16.32	-	0.00	0.00	-	-	-	-
2019/04/03	11:48	695.00	813.10	138.68	780.28	0.00	0.52	-37.50	663.64	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	11:49	686.55	803.84	135.84	769.10	0.00	0.10	-37.50	656.64	-	0.00	0.00	0.00	0.00	-	1.33	0.00	-	-	-	-
2019/04/03	11:50	693.79	814.99	133.62	781.15	0.00	0.03	-37.50	663.96	-	0.00	2.46	0.00	0.00	-	0.00	0.83	-	-	-	-
2019/04/03	11:51	600.38	731.17	130.39	682.60	0.00	-0.33	-37.50	444.70	-	0.00	0.00	0.00	5.00	-	5.22	0.00	-	-	-	-
2019/04/03	11:52	695.66	819.96	129.17	784.14	0.00	-0.31	-37.50	669.88	-	0.00	0.00	0.34	0.00	-	0.00	4.45	-	-	-	-
2019/04/03	11:53	696.50	820.77	126.80	788.09	0.00	0.25	-37.50	671.95	-	0.00	0.00	0.00	0.00	-	1.10	0.00	-	-	-	-
2019/04/03	11:54	702.74	829.12	125.73	794.12	0.00	-0.13	-37.50	676.89	-	0.00	2.44	0.49	9.02	-	1.98	0.96	-	-	-	-
2019/04/03	11:55	701.69	828.11	125.56	788.14	0.00	0.39	-37.50	675.75	-	0.00	2.80	0.00	0.00	-	0.00	3.94	-	-	-	-
2019/04/03	11:56	701.90	829.64	125.11	787.11	0.00	0.23	-37.50	675.83	-	0.00	2.80	0.00	2.61	-	0.00	2.08	-	-	-	-
2019/04/03	11:57	705.25	835.32	125.60	789.63	0.00	0.19	-37.50	680.13	-	0.00	8.08	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	11:58	714.83	848.33	127.55	797.60	0.00	-0.10	-37.50	691.23	-	0.00	0.00	0.00	6.54	-	2.64	0.36	-	-	-	-
2019/04/03	11:59	712.61	846.75	129.32	792.31	0.00	0.30	-37.50	689.62	-	0.00	0.00	0.00	0.00	-	1.24	1.17	-	-	-	-
2019/04/03	12:00	711.84	845.82	131.47	785.28	0.00	-0.01	-37.50	689.17	-	0.00	0.00	0.00	0.00	-	1.13	0.00	-	-	-	-
2019/04/03	12:01	715.31	850.44	133.56	783.15	0.00	0.08	-37.50	694.35	-	0.00	2.49	0.00	0.00	-	0.46	1.12	-	-	-	-
2019/04/03	12:02	717.08	851.33	134.35	593.48	0.00	-0.16	-37.50	692.09	-	0.00	0.00	0.00	0.00	-	1.20	0.52	-	-	-	-
2019/04/03	12:03	727.24	861.65	133.84	583.30	0.00	0.33	-37.50	702.38	-	0.00	4.11	1.83	0.00	-	0.00	0.57	-	-	-	-
2019/04/03	12:04	735.63	871.46	133.93	363.26	0.00	-0.05	-37.50	709.86	-	0.00	1.16	0.00	0.00	-	4.54	0.00	-	-	-	-
2019/04/03	12:05	734.25	870.23	132.12	728.39	0.00	0.31	-37.50	708.75	-	0.00	0.27	1.31	4.05	-	0.30	3.08	-	-	-	-
2019/04/03	12:06	733.74	871.06	129.57	412.12	0.00	-0.17	-37.50	708.29	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	12:07	738.66	877.05	128.95	804.80	0.00	-0.18	-37.50	713.07	-	0.00	5.73	0.85	6.07	-	2.74	1.46	-	-	-	-
2019/04/03	12:08	739.88	878.57	129.88	623.51	0.00	0.25	-37.50	714.22	-	0.00	0.75	0.00	0.00	-	0.00	4.24	-	-	-	-
2019/04/03	12:09	748.60	887.26	130.94	768.66	0.00	-0.22	-37.50	720.51	-	0.00	0.00	0.00	0.05	-	0.00	2.91	-	-	-	-
2019/04/03	12:10	747.10	884.37	133.05	742.14	0.00	-0.32	-37.50	720.15	-	0.00	1.18	0.34	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	12:11	757.07	895.20	136.19	712.95	0.00	-0.05	-37.50	727.39	-	0.00	0.00	1.27	1.11	-	2.99	0.00	-	-	-	-
2019/04/03	12:12	755.35	892.31	139.83	737.07	0.00	0.47	-37.50	725.21	-	0.00	8.84	0.00	1.41	-	0.00	3.58	-	-	-	-
2019/04/03	12:13	760.77	898.46	141.65	719.20	0.00	0.00	-37.50	730.04	-	0.00	0.00	0.00	0.00	-	1.41	0.00	-	-	-	-
2019/04/03	12:14	763.24	900.69	144.82	688.99	0.00	0.38	-37.50	730.18	-	0.00	5.66	0.54	3.68	-	2.03	0.00	-	-	-	-
2019/04/03	12:15	760.22	898.45	147.03	913.25	0.00	0.15	-37.50	728.46	-	0.00	0.13	0.00	0.00	-	0.00	3.21	-	-	-	-
2019/04/03	12:16	757.88	893.90	150.25	686.97	0.00	0.09	-37.50	723.90	-	0.00	0.20	0.03	2.63	-	0.18	1.78	-	-	-	-
2019/04/03	12:17	771.33	907.18	151.11	679.09	0.00	-0.04	-37.50	737.58	-	0.00	0.43	2.25	10.20	-	0.00	0.00	-	-	-	-
2019/04/03	12:18	779.38	913.82	159.62	720.75	0.00	0.43	-37.50	741.45	-	0.00	0.73	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	12:19	803.16	939.25	176.64	816.26	0.00	0.42	-37.50	761.87	-	0.00	3.73	0.00	0.00	-	0.00	2.70	-	-	-	-
2019/04/03	12:20	813.89	952.57	198.56	713.63	0.00	0.00	-37.50	773.66	-	0.00	0.00	0.57	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	12:21	756.45	888.48	206.85	597.90	0.00	0.12	-37.50	748.05	-	0.00	6.35	0.82	7.85	-	3.40	0.00	-	-	-	-
2019/04/03	12:22	660.47	738.71	208.11	511.17	0.00	0.09	-37.50	709.71	-	0.00	1.21	0.00	0.58	-	0.58	2.06	-	-	-	-
2019/04/03	12:23	808.01	946.80	198.23	629.46	0.00	0.06	-37.50	769.78	-	0.00	0.00	0.00	2.88	-	0.80	0.23	-	-	-	-
2019/04/03	12:24	822.43	956.92	198.87	626.95	0.00	-0.08	-37.50	776.14	-	0.00	0.00	2.04	7.03	-	1.08	0.00	-	-	-	-
2019/04/03	12:25	851.51	981.71	213.26	659.28	0.00	0.42	-37.50	794.50	-	0.00	4.29	0.00	0.00	-	0.00	4.61	-	-	-	-
2019/04/03	12:26	854.66	978.93	221.97	733.52	0.00	0.30	-37.50	792.50	-	0.00	4.36	0.00	0.00	-	0.12	0.65	-	-	-	-
2019/04/03	12:27	880.36	1002.57	241.00	713.49	0.00	-0.06	-37.50	813.84	-	0.00	0.00	0.93	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	12:28	920.52	1044.84	273.14	656.59	0.00	0.40	-37.50	846.01	-	0.00	4.03	0.00	0.14	-	3.06	0.00	-	-	-	-
2019/04/03	12:29	917.88	1049.62	305.08	463.85	0.00	0.18	-37.50	810.46	-	0.00	0.00	0.00	0.00	-	0.00	3.34	-	-	-	-
2019/04/03	12:30	943.81	1072.99	314.85	550.70	0.00	-0.19	-37.50	869.35	-	0.00	2.70	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	12:31	468.88	505.80	329.21	127.98	0.00	0.29	-37.50	385.61	-	0.00	2.75	1.89	6.01	-	0.07	0.89	-	-	-	-
2019/04/03	12:32	365.50	370.66	350.25	9.35	0.00	0.18	-37.50	305.12	-	0.00	4.60	0.00	0.00	-	0.00	2.64	-	-	-	-
2019/04/03	12:33	611.01	671.79	382.32	203.73	0.00	0.34	-37.50	604.33	-	0.00	0.00	0.84	0.00	-	0.15	0.00	-	-	-	-
2019/04/03	12:34	577.29	675.69	362.95	288.79	0.00	0.17	-37.50	543.92	-	0.00	0.96	0.00	5.34	-	5.48	0.00	-	-	-	-
2019/04/03	12:35	966.68	1123.38	334.44	567.80	0.00	0.41	-37.50	909.20	-	0.00	7.08	0.00	4.78	-	0.00	4.64	-	-	-	-
2019/04/03	12:36	468.12	534.60	309.38	199.54	0.00	-0.12	-37.50	438.21	-	0.00	0.00	0.00	6.00	-	0.04	0.73	-	-	-	-
2019/04/03	12:37	347.39	375.74	310.07	52.10	0.00	-0.02	-37.50	302.53	-	0.00	9.31	1.44	11.11	-	0.00	2.47	-	-	-	-
2019/04/03	12:38	926.64	1087.60	291.91	507.87	0.00	-0.21	-37.50	869.80	-	0.00	0.00	0.00	0.00	-	2.41	0.00	-	-	-	-
2019/04/03	12:39	598.67	694.91	214.81	416.50	0.00	0.11	-37.50	577.84	-	0.00	0.00	1.10	0.00	-	0.00	2.66	-	-	-	-
2019/04/03	12:40	842.06	993.16	175.33	288.83	0.00	0.33	-37.50	803.23	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	12:41	841.18	990.42	167.87	335.42	0.00	0.06	-37.50	799.90	-	0.00	0.00	0.00	1.92	-	1.64	0.00	-	-	-	-
2019/04/03	12:42	837.82	984.94	161.86	134.19	0.00	-0.18	-37.50	794.85	-	0.00	1.49	0.00	3.95	-	0.91	3.90	-	-	-	-
2019/04/03	12:43	851.22	993.56	165.09	447.70	0.00	-0.41	-37.50	801.14	-	0.00	0.00	1.57	0.00	-	0.00	3.18	-	-	-	-
2019/04/03	12:44	865.66	999.87	178.19	218.92	0.00	-0.22	-37.50	806.84	-	0.00	3.48	1.68	8.25	-	6.31	0.00	-	-	-	-
2019/04/03	12:45	874.48	1003.40	193.13	77.09	0.00	-0.29	-37.50	808.80	-	0.00	0.00	0.00	0.00	-	0.00	5.69	-	-	-	-
2019/04/03	12:46	623.04	693.84	210.95	32.54	0.00	0.07	-37.50	654.74	-	0.00	0.00	0.00	0.00	-	1.03	0.21	-	-	-	-
2019/04/03	12:47	925.48	1036.96	240.32	150.42	0.00	0.15	-37.50	837.36	-	0.00	1.79	1.89	0.00	-	0.00	2.34	-	-	-	-
2019/04/03	12:48	523.26	544.97	280.52	175.29	0.00	-0.23	-37.50	382.99	-	0.00	4.25	0.83	2.91	-	1.81	1.88	-	-	-	-
2019/04/03	12:49	976.24	1098.82	290.38	446.31	0.00	0.09	-37.50	880.62	-	0.00	6.04	0.00	0.00	-	0.00	4.35	-	-	-	-
2019/04/03	12:50	413.92	422.54	296.24	190.88	0.00	0.28	-37.50	332.48	-	0.00	0.00	0.00	0.00	-	0.08	0.00	-	-	-	-
2019/04/03	12:51	943.48	1080.29	257.34	176.83	0.00	0.29	-37.50	871.98	-	0.00	5.88	0.97	7.84	-	3.67	0.00	-	-	-	-
2019/04/03	12:52	930.94	1075.79	237.57	516.22	0.00	0.46	-37.50	863.24	-	0.00	2.36	0.00	1.93	-	0.00	2.21	-	-	-	-
2019/04/03	12:53	936.28	1092.52	239.61	0.00	0.00	-0.09	-37.50	877.80	-	0.00	1.40	0.00	1.25	-	0.00	2.85	-	-	-	-
2019/04/03	12:54	442.32	490.28	229.92	119.68	0.00	-0.01	-37.50	371.13	-	0.00	0.00	3.07	7.03	-	0.00	0.00	-	-	-	-
2019/04/03	12:55	876.37	1041.36	186.44	115.55	0.00	0.00	-37.50	834.90	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	12:56	873.91	1032.60	177.91	8.52	0.00	-0.29	-37.50	828.96	-	0.00	1.73	0.00	0.00	-	0.00	0.04	-	-	-	-
2019/04/03	12:57	894.17	1047.47	185.15	45.87	0.00	-0.12	-37.50	840.65	-	0.00	0.00	0.22	0.00	-	0.00	1.81	-	-	-	-
2019/04/03	12:58	891.37	1042.08	192.67	29.42	0.00	-0.40	-37.50	834.24	-	0.00	0.00	0.00	0.00	-	2.24	0.00	-	-	-	-
2019/04/03	12:59	894.23	1051.98	191.20	273.70	0.00	0.23	-37.50	843.80	-	0.00	4.22	0.96	1.90	-	0.00	4.85	-	-	-	-
2019/04/03	13:00	877.29	1041.03	182.80	146.93	0.00	0.12	-37.50	831.91	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	13:01	865.51	1023.86	164.21	23.52	0.00	0.08	-37.50	823.68	-	0.00	3.33	0.00	0.00	-	0.10	0.25	-	-	-	-
2019/04/03	13:02	881.86	1039.05	165.09	221.24	0.00	0.17	-37.50	832.05	-	0.00	0.00	0.88	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	13:03	886.52	1044.69	163.43	222.49	0.00	0.52	-37.50	838.81	-	0.00	9.58	2.00	19.83	-	0.00	0.00	-	-	-	-
2019/04/03	13:04	885.66	1049.05	156.21	0.00	0.00	0.16	-37.50	841.45	-	0.00	1.87	0.00	0.00	-	1.07	0.00	-	-	-	-
2019/04/03	13:05	872.93	1041.76	145.50	0.00	0.00	-0.06	-37.50	835.42	-	0.00	0.00	0.00	3.40	-	1.38	1.36	-	-	-	-
2019/04/03	13:06	862.86	1032.92	136.95	112.85	0.00	-0.33	-37.50	828.69	-	0.00	0.00	0.00	0.00	-	0.00	0.66	-	-	-	-
2019/04/03	13:07	870.96	1043.52	140.27	143.70	0.00	0.22	-37.50	835.63	-	0.00	3.37	0.14	3.34	-	5.71	0.00	-	-	-	-
2019/04/03	13:08	842.58	1020.23	158.62	158.05	0.00	0.23	-37.50	844.43	-	0.00	0.44	0.00	0.14	-	0.00	2.61	-	-	-	-
2019/04/03	13:09	862.25	1034.59	145.50	104.83	0.00	0.11	-37.50	832.57	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	13:10	857.99	1030.80	128.95	2.12	0.00	0.03	-37.50	827.90	-	0.00	10.59	1.78	8.41	-	3.81	1.93	-	-	-	-
2019/04/03	13:11	867.81	1043.46	127.28	126.72	0.00	-0.18	-37.50	836.31	-	0.00	0.00	0.00	0.00	-	0.00	3.01	-	-	-	-
2019/04/03	13:12	869.51	1046.27	126.77	241.37	0.00	0.13	-37.50	837.47	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	13:13	871.56	1048.85	126.09	3.68	0.00	-0.22	-37.50	841.07	-	0.00	4.89	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	13:14	879.82	1056.80	128.70	127.33	0.00	0.07	-37.50	845.22	-	0.00	3.85	0.60	3.00	-	2.42	0.00	-	-	-	-
2019/04/03	13:15	879.51	1052.60	134.49	152.75	0.00	0.31	-37.50	842.86	-	0.00	0.00	0.00	4.27	-	1.78	1.38	-	-	-	-
2019/04/03	13:16	883.83	1055.32	138.30	118.12	0.00	0.42	-37.50	844.57	-	0.00	0.00	0.00	0.00	-	0.00	1.63	-	-	-	-
2019/04/03	13:17	885.83	1056.28	139.72	0.00	0.00	0.24	-37.50	846.84	-	0.00	6.72	0.24	11.67	-	5.79	0.00	-	-	-	-
2019/04/03	13:18	887.16	1054.93	144.28	17.13	0.00	-0.19	-37.50	844.78	-	0.00	0.00	0.00	0.00	-	0.00	4.85	-	-	-	-
2019/04/03	13:19	900.62	1064.40	156.83	30.17	0.00	-0.33	-37.50	853.01	-	0.00	0.00	1.13	3.11	-	1.15	2.77	-	-	-	-
2019/04/03	13:20	921.37	1078.69	175.29	138.75	0.00	-0.36	-37.50	863.30	-	0.00	1.87	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	13:21	926.99	1081.28	189.03	129.71	0.00	0.14	-37.50	863.02	-	0.00	4.74	0.00	0.26	-	0.00	0.66	-	-	-	-
2019/04/03	13:22	931.63	1087.35	194.68	173.93	0.00	0.12	-37.50	872.00	-	0.00	0.00	0.00	2.14	-	1.88	0.38	-	-	-	-
2019/04/03	13:23	929.78	1089.40	189.03	50.44	0.00	-0.22	-37.50	869.04	-	0.00	0.00	0.00	0.00	-	0.00	1.50	-	-	-	-
2019/04/03	13:24	901.37	1070.81	169.82	57.90	0.00	-0.17	-37.50	856.76	-	0.00	4.14	0.97	10.19	-	4.88	0.00	-	-	-	-
2019/04/03	13:25	901.51	1085.57	156.96	89.81	0.00	-0.40	-37.50	868.00	-	0.00	0.00	0.00	0.00	-	0.00	4.80	-	-	-	-
2019/04/03	13:26	903.15	1093.83	149.16	243.53	0.00	0.28	-37.50	872.45	-	0.00	1.66	1.14	3.36	-	0.00	0.00	-	-	-	-
2019/04/03	13:27	901.83	1095.84	144.82	0.00	0.00	-0.02	-37.50	874.83	-	0.00	6.43	0.00	3.46	-	0.00	0.00	-	-	-	-
2019/04/03	13:28	900.34	1094.36	144.64	75.23	0.00	0.30	-37.50	874.84	-	0.00	0.00	0.00	0.00	-	0.07	0.00	-	-	-	-
2019/04/03	13:29	906.65	1100.79	145.30	55.96	0.00	0.09	-37.50	878.03	-	0.00	0.00	0.00	4.17	-	0.75	0.00	-	-	-	-
2019/04/03	13:30	902.27	1090.22	147.05	152.75	0.00	0.37	-37.50	869.86	-	0.00	8.39	1.11	9.38	-	0.00	0.00	-	-	-	-
2019/04/03	13:31	910.34	1091.92	155.87	33.14	0.00	0.52	-37.50	872.04	-	0.00	1.88	0.00	0.00	-	0.48	0.00	-	-	-	-
2019/04/03	13:32	918.60	1098.45	163.21	21.16	0.00	0.42	-37.50	875.73	-	0.00	0.00	0.00	2.11	-	0.00	0.00	-	-	-	-
2019/04/03	13:33	924.45	1103.77	162.15	0.00	0.00	-0.02	-37.50	880.33	-	0.00	1.83	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	13:34	925.36	1103.15	158.31	4.86	0.00	0.09	-37.50	881.45	-	0.00	0.00	0.00	0.00	-	4.48	0.00	-	-	-	-
2019/04/03	13:35	913.01	1090.05	155.61	100.24	0.00	0.15	-37.50	871.71	-	0.00	0.00	0.51	5.04	-	0.00	3.87	-	-	-	-
2019/04/03	13:36	910.17	1093.31	144.28	53.14	0.00	0.12	-37.50	875.68	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	13:37	900.53	1090.56	134.78	128.46	0.00	0.24	-37.50	871.75	-	0.00	4.77	1.67	18.03	-	3.63	0.00	-	-	-	-
2019/04/03	13:38	913.67	1108.61	131.36	55.79	0.00	0.38	-37.50	885.07	-	0.00	3.86	0.00	0.00	-	0.00	4.35	-	-	-	-
2019/04/03	13:39	915.52	1108.39	134.49	0.00	0.00	0.29	-37.50	884.58	-	0.00	2.12	0.00	2.13	-	0.98	2.68	-	-	-	-
2019/04/03	13:40	919.91	1111.85	138.32	58.73	0.00	0.32	-37.50	887.73	-	0.00	0.00	0.03	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	13:41	914.51	1107.19	135.55	0.00	0.00	0.51	-37.50	884.38	-	0.00	5.09	0.12	7.43	-	1.74	0.26	-	-	-	-
2019/04/03	13:42	922.48	1118.92	136.55	39.69	0.00	0.37	-37.50	893.14	-	0.00	0.00	0.00	1.02	-	0.17	0.08	-	-	-	-
2019/04/03	13:43	934.88	1123.08	148.94	0.00	0.00	0.21	-37.50	896.06	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	13:44	952.17	1125.89	169.97	55.31	0.00	0.23	-37.50	897.98	-	0.00	1.97	0.00	7.77	-	4.48	0.00	-	-	-	-
2019/04/03	13:45	958.36	1130.52	173.21	0.00	0.00	-0.29	-37.50	900.49	-	0.00	0.00	0.00	0.00	-	0.62	3.38	-	-	-	-
2019/04/03	13:46	947.41	1125.25	162.15	138.07	0.00	0.09	-37.50	896.27	-	0.00	0.00	2.64	0.30	-	0.00	0.80	-	-	-	-
2019/04/03	13:47	943.45	1126.10	156.81	0.00	0.00	0.14	-37.50	897.19	-	0.00	6.16	0.33	4.53	-	0.00	0.00	-	-	-	-
2019/04/03	13:48	933.83	1122.33	146.21	51.35	0.00	0.32	-37.50	894.38	-	0.00	0.00	0.00	0.00	-	0.00	2.97	-	-	-	-
