yyyy/mm/dd	hh:mm	V_Viento	D_Viento	Temp_Air	Rad_Dir	Ele_Sol	Ori_Sol	Top	Mid	Bot	Cal_Top	Cal_Mid	Cal_Bot	Pres_Aire
2019/04/03	10:37	2.830	260.592	12.318	423.315	48.145	140.357	386.526	405.525	432.790	8.791	5.920	12.537	350.013
2019/04/03	10:38	2.104	283.169	12.619	722.557	48.266	140.683	648.383	682.919	730.628	9.498	8.359	2.731	350.013
2019/04/03	10:39	2.150	280.299	12.830	768.623	48.387	141.010	699.677	727.248	769.738	6.609	3.415	14.521	350.013
2019/04/03	10:40	2.997	247.067	12.820	875.448	48.506	141.339	796.879	826.369	872.283	5.436	14.850	3.747	350.013
2019/04/03	10:41	3.341	253.489	12.512	876.736	48.625	141.670	801.535	829.511	874.365	9.080	7.304	1.681	350.013
2019/04/03	10:42	2.643	248.481	12.491	881.800	48.742	142.002	809.289	834.231	877.469	11.083	2.445	4.738	350.013
2019/04/03	10:43	2.372	249.140	12.842	886.045	48.859	142.336	812.396	835.991	878.559	4.440	5.315	10.548	350.013
2019/04/03	10:44	2.694	265.359	12.849	874.506	48.975	142.672	794.378	821.845	866.306	3.658	11.218	7.796	350.013
2019/04/03	10:45	2.806	287.831	12.615	792.155	49.091	143.008	718.753	748.269	791.608	4.889	7.512	9.992	350.013
2019/04/03	10:46	2.867	295.130	12.570	775.562	49.205	143.346	705.492	734.276	777.310	7.618	3.949	7.091	350.013
2019/04/03	10:47	3.444	268.568	12.830	723.975	49.318	143.686	660.075	682.708	719.228	7.873	1.264	10.907	350.013
2019/04/03	10:48	3.703	281.784	12.846	575.890	49.430	144.027	519.740	533.156	558.431	4.119	5.184	10.401	350.013
2019/04/03	10:49	3.817	309.649	12.453	383.953	49.541	144.369	356.680	359.927	373.123	8.749	5.272	5.181	350.013
2019/04/03	10:50	3.968	307.728	12.251	549.150	49.655	144.718	516.324	528.532	553.879	6.948	7.921	3.986	350.012
2019/04/03	10:51	3.602	302.923	12.249	869.432	49.764	145.065	794.375	822.563	869.797	3.845	9.799	5.466	350.012
2019/04/03	10:52	3.479	276.509	12.279	822.687	49.873	145.412	744.812	767.393	808.457	10.173	4.538	3.120	350.013
2019/04/03	10:53	4.050	258.496	12.212	629.705	49.980	145.760	586.080	595.196	620.077	6.476	8.830	4.673	350.013
2019/04/03	10:54	3.898	262.211	12.215	679.891	50.087	146.110	637.679	652.546	684.506	4.653	4.617	8.271	350.012
2019/04/03	10:55	3.537	261.596	12.332	877.308	50.192	146.462	802.279	828.330	876.131	8.550	6.218	5.130	350.013
2019/04/03	10:56	3.528	263.805	12.528	886.963	50.298	146.815	813.761	835.613	881.693	9.976	0.108	8.288	350.013
2019/04/03	10:57	2.849	275.787	12.595	886.936	50.402	147.169	812.511	834.909	881.170	6.464	12.736	0.158	350.013
2019/04/03	10:58	2.938	284.667	12.468	880.004	50.505	147.526	802.635	828.481	876.570	9.660	1.836	6.552	350.013
2019/04/03	10:59	3.397	283.709	12.290	793.003	50.606	147.883	724.122	744.617	786.010	2.078	10.565	7.590	350.013
2019/04/03	11:00	3.280	281.745	12.152	774.591	50.707	148.242	713.198	731.457	771.092	7.580	10.477	1.042	350.013
2019/04/03	11:01	3.161	278.333	12.230	866.366	50.808	148.603	798.761	819.437	864.809	6.577	2.295	8.159	350.013
2019/04/03	11:02	3.352	277.548	12.277	897.127	50.906	148.964	827.840	843.630	887.354	6.720	9.200	3.444	350.013
2019/04/03	11:03	3.492	281.720	12.440	903.061	51.004	149.328	835.483	848.098	890.736	4.724	6.024	10.442	350.013
2019/04/03	11:04	3.765	270.655	12.573	902.124	51.100	149.693	833.707	847.059	890.409	1.863	9.612	5.072	350.013
2019/04/03	11:05	3.824	247.849	12.620	898.043	51.196	150.059	828.867	844.192	888.227	1.676	5.107	11.985	350.013
2019/04/03	11:06	3.386	235.706	12.716	898.750	51.290	150.427	828.909	844.069	888.138	9.320	3.708	4.399	350.013
2019/04/03	11:07	3.611	244.467	12.685	824.005	51.385	150.796	754.382	766.806	805.381	7.865	3.897	9.725	350.012
2019/04/03	11:08	3.921	256.401	12.537	789.107	51.477	151.166	727.475	742.191	781.025	3.767	6.129	8.008	350.013
2019/04/03	11:09	4.211	257.057	12.364	865.601	51.568	151.538	805.119	821.127	865.213	6.771	9.440	1.975	350.013
2019/04/03	11:10	4.262	261.857	12.312	904.935	51.658	151.912	839.936	850.199	893.061	8.136	1.805	8.543	350.013
2019/04/03	11:11	3.590	262.092	12.444	910.969	51.747	152.287	847.453	854.465	896.151	8.584	2.803	3.214	350.013
2019/04/03	11:12	3.699	247.382	12.554	914.845	51.837	152.670	851.059	856.464	897.775	4.501	5.438	6.190	350.013
2019/04/03	11:13	3.655	238.305	12.724	917.479	51.925	153.048	853.173	857.576	898.701	7.130	7.765	0.085	350.013
2019/04/03	11:14	3.694	229.276	12.757	915.338	52.011	153.427	849.140	855.410	897.438	8.942	2.033	5.412	350.013
2019/04/03	11:15	3.836	232.134	12.439	912.758	52.095	153.807	846.187	853.826	896.823	5.216	6.132	6.523	350.013
2019/04/03	11:16	3.607	233.459	12.377	910.438	52.176	154.177	844.114	852.474	895.922	6.510	6.727	4.099	350.012
2019/04/03	11:17	3.668	250.505	12.588	906.916	52.258	154.560	838.738	849.269	893.662	6.397	4.579	4.286	350.013
2019/04/03	11:18	3.832	288.005	12.684	905.578	52.340	154.944	836.879	848.099	892.495	9.539	6.213	4.663	350.013
2019/04/03	11:19	3.855	266.226	12.719	907.431	52.420	155.330	839.138	849.127	893.325	11.186	5.402	1.725	350.013
2019/04/03	11:20	4.165	237.477	12.611	903.456	52.499	155.717	832.361	845.110	891.258	8.046	7.280	3.901	350.013
2019/04/03	11:21	4.670	234.768	12.392	897.333	52.577	156.107	825.073	841.038	888.439	5.783	6.557	2.638	350.013
2019/04/03	11:22	5.188	233.399	12.209	897.912	52.653	156.497	827.682	842.576	889.265	5.084	7.052	2.225	350.013
2019/04/03	11:23	5.272	241.416	12.019	892.122	52.728	156.888	821.364	837.947	886.064	8.197	4.154	3.481	350.013
2019/04/03	11:24	4.300	239.465	12.137	892.266	52.804	157.280	822.478	838.442	887.098	5.943	5.836	5.457	350.013
2019/04/03	11:25	4.229	229.449	12.277	905.492	52.877	157.674	838.141	848.716	895.172	5.695	1.539	9.477	350.013
2019/04/03	11:26	4.258	241.909	12.269	911.719	52.948	158.069	844.942	853.106	898.414	-0.644	8.467	7.095	350.013
2019/04/03	11:27	3.896	260.989	12.462	912.293	53.019	158.465	845.839	853.677	898.803	0.805	10.176	2.434	350.012
2019/04/03	11:28	3.925	267.445	12.713	913.240	53.088	158.863	846.733	853.899	898.893	5.326	5.224	2.467	350.013
2019/04/03	11:29	3.871	255.596	12.645	910.664	53.156	159.262	841.965	850.874	896.923	5.708	2.471	7.557	350.013
2019/04/03	11:30	2.987	260.815	12.645	906.837	53.224	159.663	836.577	847.700	894.918	5.616	3.454	8.151	350.013
2019/04/03	11:31	2.614	280.619	12.927	907.856	53.290	160.064	836.372	847.339	894.690	7.360	0.544	9.975	350.013
2019/04/03	11:32	3.436	265.719	12.851	913.188	53.354	160.466	842.652	850.901	897.489	12.352	2.181	8.086	350.013
2019/04/03	11:33	3.768	264.256	12.551	914.339	53.417	160.870	846.483	852.844	898.945	6.714	2.345	7.553	350.013
2019/04/03	11:34	3.724	275.676	12.379	908.262	53.479	161.274	840.604	848.883	895.976	0.978	8.650	4.741	350.013
2019/04/03	11:35	3.574	247.725	12.495	913.006	53.541	161.686	846.175	852.306	898.486	1.750	11.493	0.598	350.013
2019/04/03	11:36	3.683	224.618	12.664	921.684	53.601	162.094	855.853	858.492	903.195	9.649	6.662	-0.010	350.013
2019/04/03	11:37	4.186	241.797	12.450	928.168	53.658	162.502	865.067	864.127	907.754	1.296	8.863	5.542	350.013
2019/04/03	11:38	3.954	246.606	12.181	932.243	53.715	162.911	871.949	867.984	910.751	1.868	4.766	7.969	350.013
2019/04/03	11:39	3.761	236.502	12.195	930.277	53.770	163.322	870.253	866.619	908.939	0.311	3.297	9.876	350.013
2019/04/03	11:40	3.560	235.003	12.430	930.731	53.824	163.733	869.787	866.322	908.786	8.311	-3.043	6.901	350.013
2019/04/03	11:41	3.342	226.444	12.534	932.991	53.878	164.145	871.476	867.285	910.360	2.388	8.769	2.549	350.013
2019/04/03	11:42	4.174	227.389	12.377	933.133	53.929	164.559	871.831	867.433	910.512	-6.695	7.425	6.142	350.013
2019/04/03	11:43	4.810	230.488	12.198	929.888	53.980	164.974	868.255	865.563	909.227	-0.365	9.926	2.008	350.013
2019/04/03	11:44	4.127	231.873	12.206	929.091	54.028	165.389	867.098	864.900	909.198	-0.648	8.859	4.887	350.013
2019/04/03	11:45	3.223	247.438	12.295	931.164	54.075	165.805	869.314	865.832	910.103	0.942	9.486	1.662	350.013
2019/04/03	11:46	3.973	261.237	12.242	932.782	54.123	166.222	871.807	867.200	910.733	0.500	5.387	9.328	350.013
2019/04/03	11:47	4.459	273.562	12.236	931.862	54.167	166.640	872.944	868.167	910.988	1.774	6.894	5.531	350.013
2019/04/03	11:48	4.095	250.427	12.193	932.672	54.211	167.059	873.978	868.861	911.378	9.722	6.072	-2.299	350.013
2019/04/03	11:49	3.736	242.470	12.164	935.368	54.253	167.479	875.772	869.595	912.239	3.686	-1.974	10.327	350.013
2019/04/03	11:50	3.638	260.590	12.101	935.298	54.293	167.899	875.534	869.452	912.368	10.199	2.056	2.510	350.013
2019/04/03	11:51	3.569	246.675	12.138	930.678	54.332	168.321	869.634	866.290	909.724	2.754	4.207	7.496	350.013
2019/04/03	11:52	3.539	246.720	12.206	921.336	54.372	168.742	856.977	858.741	903.752	2.034	10.708	1.810	350.013
2019/04/03	11:53	3.670	261.910	12.252	911.552	54.408	169.165	844.117	850.552	898.215	-0.772	8.737	6.853	350.013
2019/04/03	11:54	3.752	272.031	12.363	909.117	54.443	169.589	842.293	848.893	897.321	8.496	4.510	4.088	350.013
2019/04/03	11:55	4.313	271.621	12.346	910.900	54.477	170.013	844.313	850.152	898.135	-0.153	8.341	2.438	350.013
2019/04/03	11:56	4.124	259.685	12.411	910.883	54.509	170.437	843.374	849.856	898.005	2.968	1.061	11.483	350.013
2019/04/03	11:57	3.552	246.678	12.359	908.960	54.540	170.871	839.936	847.591	896.461	2.031	0.783	11.424	350.013
2019/04/03	11:58	3.948	245.450	12.171	901.750	54.571	171.297	830.424	841.118	892.135	4.023	4.334	8.844	350.013
2019/04/03	11:59	4.213	241.953	12.266	883.509	54.600	171.724	807.963	820.647	871.420	7.961	2.178	-1.096	350.013
2019/04/03	12:00	3.675	227.022	12.450	856.276	54.626	172.151	783.262	797.949	848.091	7.397	-0.475	5.434	350.013
2019/04/03	12:01	3.740	239.719	12.358	698.312	54.651	172.564	636.640	648.270	687.434	4.771	-0.942	11.943	350.013
2019/04/03	12:02	4.636	258.457	12.086	522.714	54.675	172.993	486.597	490.508	514.169	9.225	-0.122	7.589	350.013
2019/04/03	12:03	4.553	247.724	11.984	688.536	54.699	173.421	642.091	652.419	689.734	11.205	6.189	3.551	350.013
2019/04/03	12:04	4.337	256.095	12.038	881.542	54.720	173.850	806.459	824.497	878.052	3.773	10.989	0.953	350.013
2019/04/03	12:05	4.707	247.544	11.906	887.003	54.739	174.280	815.147	830.229	882.337	-1.698	10.371	6.096	350.013
2019/04/03	12:06	4.288	235.833	11.906	910.280	54.758	174.710	843.251	850.310	898.698	4.217	-0.615	12.425	350.013
2019/04/03	12:07	3.483	265.078	12.249	927.061	54.774	175.141	863.851	862.565	907.185	3.736	9.300	2.839	350.013
2019/04/03	12:08	3.191	275.743	12.515	923.550	54.790	175.572	857.957	858.950	904.641	7.328	6.441	0.343	350.013
2019/04/03	12:09	4.017	268.210	12.521	912.653	54.805	176.003	844.199	850.772	898.633	4.377	0.366	11.737	350.013
2019/04/03	12:10	4.479	246.838	12.413	913.755	54.818	176.434	846.453	852.225	899.168	7.287	7.335	-2.228	350.013
2019/04/03	12:11	5.026	230.716	12.078	925.135	54.829	176.865	861.424	861.182	905.196	0.783	7.903	8.200	350.013
2019/04/03	12:12	5.094	231.207	11.844	932.103	54.839	177.297	871.737	867.148	909.940	10.278	1.701	4.879	350.013
2019/04/03	12:13	4.273	232.531	12.085	934.409	54.847	177.729	874.235	868.603	911.804	1.724	4.213	7.972	350.013
2019/04/03	12:14	3.918	248.616	12.383	938.034	54.854	178.162	877.313	870.304	913.572	10.352	-0.049	6.080	350.013
2019/04/03	12:15	4.038	274.720	12.403	939.268	54.861	178.594	879.965	871.838	914.846	4.423	9.103	0.497	350.013
2019/04/03	12:16	4.414	274.620	12.270	938.199	54.865	179.026	880.292	872.143	915.129	3.143	9.425	3.590	350.013
2019/04/03	12:17	4.185	267.893	12.137	938.129	54.867	179.460	880.111	872.053	915.017	1.501	10.329	3.945	350.013
2019/04/03	12:18	4.131	256.624	12.095	938.688	54.868	179.892	880.459	872.324	915.130	-3.364	10.120	4.235	350.013
2019/04/03	12:19	3.538	242.499	12.233	939.943	54.868	180.320	881.146	872.988	915.826	6.793	5.473	-2.727	350.013
2019/04/03	12:20	3.695	230.216	12.263	943.496	54.867	180.763	883.887	874.630	917.982	7.689	3.531	1.996	350.013
2019/04/03	12:21	4.765	230.314	12.188	946.614	54.864	181.195	887.098	876.297	920.075	5.117	8.147	0.021	350.013
2019/04/03	12:22	4.675	251.488	12.254	945.823	54.860	181.628	887.086	876.309	920.243	-0.138	7.692	6.456	350.012
2019/04/03	12:23	3.958	258.747	12.482	945.056	54.853	182.060	886.799	876.229	920.548	6.397	-1.150	10.269	350.012
2019/04/03	12:24	4.231	241.233	12.498	947.365	54.846	182.492	888.393	877.236	921.617	3.051	5.064	9.938	350.013
2019/04/03	12:25	5.041	215.873	12.243	948.142	54.837	182.924	888.360	877.426	921.690	6.635	9.044	-1.252	350.013
2019/04/03	12:26	4.652	210.065	12.084	947.138	54.828	183.356	887.475	876.975	921.518	7.068	8.987	-3.308	350.013
2019/04/03	12:27	4.268	217.269	12.091	946.466	54.816	183.787	887.547	876.884	921.184	6.116	10.711	-4.662	350.013
2019/04/03	12:28	5.403	225.622	11.996	943.271	54.803	184.220	884.575	875.307	919.736	1.285	3.064	10.178	350.013
2019/04/03	12:29	5.729	231.924	11.742	938.764	54.788	184.650	880.814	873.209	918.325	3.268	-1.515	11.742	350.013
2019/04/03	12:30	5.396	229.662	11.529	937.303	54.772	185.081	879.989	872.401	917.770	6.560	-3.330	8.375	350.013
2019/04/03	12:31	4.815	243.019	11.639	937.891	54.756	185.511	880.729	872.655	917.904	8.910	8.088	-3.544	350.013
2019/04/03	12:32	3.252	253.940	12.075	938.222	54.737	185.941	879.689	872.044	917.258	-2.773	6.981	7.865	350.013
2019/04/03	12:33	3.583	238.436	12.092	937.626	54.717	186.371	876.616	870.249	916.236	-0.396	0.381	12.317	350.013
2019/04/03	12:34	4.405	228.614	11.979	937.749	54.695	186.799	875.980	869.790	916.619	10.149	-5.148	7.093	350.013
2019/04/03	12:35	4.660	242.299	12.034	935.813	54.672	187.228	873.485	868.495	916.012	7.568	11.500	-6.727	350.013
2019/04/03	12:36	4.322	259.813	12.061	934.000	54.647	187.657	873.307	868.655	915.485	-3.448	13.391	1.732	350.013
2019/04/03	12:37	4.235	254.920	11.996	936.637	54.622	188.086	877.267	870.823	916.498	-1.719	9.888	1.444	350.013
2019/04/03	12:38	5.103	244.701	11.793	939.165	54.595	188.513	880.080	872.584	918.546	8.511	8.356	-3.664	350.013
2019/04/03	12:39	5.469	237.900	11.625	941.055	54.566	188.939	882.428	874.292	920.787	1.667	0.908	14.070	350.013
2019/04/03	12:40	4.453	231.259	11.697	941.142	54.536	189.365	881.184	873.691	920.127	-3.896	9.949	6.309	350.013
2019/04/03	12:41	3.234	232.232	12.034	939.628	54.504	189.790	877.640	871.510	918.194	-2.766	10.623	6.206	350.013
2019/04/03	12:42	2.792	239.398	12.347	938.031	54.470	190.223	873.600	869.150	916.596	2.614	-2.284	9.159	350.013
2019/04/03	12:43	3.031	234.443	12.482	939.804	54.437	190.647	874.776	869.773	917.246	7.422	-3.312	6.230	350.013
2019/04/03	12:44	3.693	237.545	12.380	942.984	54.402	191.070	879.752	872.523	919.150	7.409	9.111	-5.419	350.013
2019/04/03	12:45	3.853	241.992	12.179	942.763	54.364	191.492	880.696	873.370	919.472	9.521	-0.286	4.035	350.013
2019/04/03	12:46	4.174	227.727	12.064	941.861	54.327	191.900	879.667	872.798	919.457	-0.964	7.234	8.397	350.013
2019/04/03	12:47	4.657	221.953	11.960	940.301	54.287	192.321	877.813	871.578	918.920	-1.511	6.433	6.100	350.013
2019/04/03	12:48	5.691	222.901	11.716	936.216	54.247	192.743	873.390	869.240	916.694	-2.526	9.074	10.140	350.013
2019/04/03	12:49	5.856	221.719	11.588	934.033	54.205	193.162	872.279	868.736	916.019	-3.418	6.466	7.852	350.013
2019/04/03	12:50	4.708	218.412	11.831	935.268	54.161	193.580	874.986	870.033	916.765	5.495	-2.933	7.840	350.013
2019/04/03	12:51	4.320	222.048	12.154	936.349	54.115	193.999	875.691	870.286	916.750	-2.171	8.615	3.188	350.013
2019/04/03	12:52	4.718	240.394	12.197	935.999	54.069	194.415	875.068	869.978	916.302	-0.082	11.109	-0.446	350.013
2019/04/03	12:53	4.140	240.975	12.280	933.489	54.021	194.831	872.346	868.551	914.736	3.806	11.280	-1.103	350.013
2019/04/03	12:54	3.722	228.390	12.373	931.265	53.973	195.246	868.238	866.288	912.743	6.480	8.653	0.354	350.013
2019/04/03	12:55	3.843	228.853	12.443	929.884	53.922	195.660	865.166	864.492	911.252	-2.453	7.690	6.921	350.013
2019/04/03	12:56	3.441	220.792	12.719	927.862	53.870	196.073	861.657	862.661	910.105	7.370	7.629	-2.568	350.013
2019/04/03	12:57	3.620	218.341	12.765	927.658	53.817	196.485	860.694	862.341	909.807	2.921	11.503	-1.477	350.013
2019/04/03	12:58	3.551	213.016	12.699	925.977	53.762	196.896	858.064	861.079	909.147	0.361	10.935	0.075	350.013
2019/04/03	12:59	3.517	213.266	12.448	920.813	53.706	197.307	851.685	857.272	907.028	10.771	3.146	-0.376	350.013
2019/04/03	13:00	3.471	227.601	12.429	918.091	53.651	197.716	848.416	855.109	905.838	1.679	0.830	10.057	350.013
2019/04/03	13:01	4.430	220.321	12.507	918.105	53.592	198.124	849.018	855.557	906.278	-0.991	11.988	0.616	350.013
2019/04/03	13:02	4.491	215.674	12.207	922.621	53.532	198.530	856.683	860.076	909.522	11.779	-6.769	5.186	350.013
2019/04/03	13:03	3.671	217.380	12.162	931.153	53.471	198.936	868.304	866.854	914.418	2.290	2.976	12.226	350.013
2019/04/03	13:04	4.115	221.805	12.195	936.405	53.409	199.340	875.257	871.006	917.536	1.528	10.651	-0.274	350.013
2019/04/03	13:05	3.939	224.985	12.176	935.359	53.346	199.752	874.031	870.514	917.588	12.380	-2.154	3.530	350.013
2019/04/03	13:06	4.191	223.202	12.123	930.179	53.281	200.154	867.011	866.462	914.868	-5.237	10.172	5.099	350.013
2019/04/03	13:07	4.917	241.142	12.195	924.959	53.215	200.555	861.179	862.868	911.502	7.155	-2.978	8.314	350.013
2019/04/03	13:08	5.052	257.990	12.326	918.444	53.147	200.955	854.013	858.749	907.841	-6.155	8.606	4.365	350.013
2019/04/03	13:09	4.262	238.659	12.310	909.316	53.079	201.353	840.089	850.536	902.368	1.608	8.623	-1.093	350.013
2019/04/03	13:10	4.361	225.264	12.239	821.236	53.009	201.750	753.874	768.418	819.482	7.297	-2.691	11.263	350.013
2019/04/03	13:11	4.720	245.476	12.170	824.791	52.939	202.147	759.318	771.635	821.834	2.223	9.711	1.470	350.013
2019/04/03	13:12	4.538	250.114	12.118	918.566	52.867	202.542	851.889	857.607	907.475	7.908	5.734	-3.676	350.013
2019/04/03	13:13	4.255	252.127	12.324	928.697	52.793	202.936	865.485	866.018	913.048	-3.842	7.056	7.954	350.013
2019/04/03	13:14	3.893	263.296	12.556	932.430	52.719	203.328	869.025	868.088	914.795	-6.412	8.408	6.713	350.013
2019/04/03	13:15	3.943	253.119	12.675	930.556	52.643	203.719	865.248	865.753	913.619	7.876	9.487	-2.664	350.013
2019/04/03	13:16	4.098	254.374	12.727	930.822	52.567	204.110	865.312	865.877	913.928	2.318	1.824	9.633	350.013
2019/04/03	13:17	4.092	262.829	12.526	930.904	52.489	204.498	865.908	866.387	914.323	-0.140	9.687	3.746	350.013
2019/04/03	13:18	3.963	265.869	12.443	922.569	52.409	204.885	855.384	860.091	909.886	-4.202	11.009	4.039	350.013
2019/04/03	13:19	3.912	265.245	12.402	919.244	52.329	205.270	850.411	856.835	907.944	6.764	-4.765	10.454	350.013
2019/04/03	13:20	4.186	265.177	12.329	920.546	52.247	205.655	851.752	857.498	908.736	8.201	7.790	-2.558	350.013
2019/04/03	13:21	4.601	270.189	12.392	920.055	52.164	206.038	851.964	857.345	908.126	11.159	-0.472	4.020	350.013
2019/04/03	13:22	4.909	267.120	12.417	917.623	52.081	206.420	849.829	855.650	906.850	3.666	-1.292	11.009	350.013
2019/04/03	13:23	4.489	254.146	12.467	919.406	51.996	206.800	850.980	856.704	907.406	6.097	-0.508	7.120	350.013
2019/04/03	13:24	3.250	238.282	12.780	920.020	51.910	207.179	849.343	856.536	906.580	-1.566	9.286	4.159	350.013
2019/04/03	13:25	3.222	239.240	12.999	919.860	51.823	207.556	848.131	856.305	906.419	0.210	4.801	10.902	350.013
2019/04/03	13:26	4.018	247.203	12.877	929.096	51.734	207.932	860.464	863.424	912.238	11.161	-1.995	7.231	350.013
2019/04/03	13:27	4.097	258.843	12.728	933.050	51.643	208.313	866.965	866.631	915.497	-3.473	10.900	5.028	350.012
2019/04/03	13:28	3.251	254.515	12.988	932.271	51.553	208.688	865.861	865.823	915.482	13.490	-0.963	4.199	350.012
2019/04/03	13:29	3.548	226.773	12.803	929.265	51.461	209.059	859.434	862.138	913.583	7.102	10.411	-2.397	350.013
2019/04/03	13:30	3.738	245.707	12.373	839.298	51.369	209.429	774.044	775.384	820.362	1.036	1.686	11.253	350.013
2019/04/03	13:31	3.351	289.598	12.700	771.520	51.278	209.786	716.362	716.250	756.341	5.635	-1.005	11.532	350.013
2019/04/03	13:32	3.727	273.976	12.923	651.495	51.183	210.153	607.875	608.919	645.609	13.088	-3.534	5.018	350.013
2019/04/03	13:33	3.755	242.889	12.837	625.710	51.088	210.520	568.228	579.396	626.775	-2.043	10.353	3.715	350.013
2019/04/03	13:34	3.792	247.827	12.772	676.808	50.991	210.885	608.052	626.570	680.615	-4.033	13.487	2.976	350.013
2019/04/03	13:35	4.158	256.758	12.555	735.492	50.893	211.248	670.046	685.165	735.181	15.092	-9.624	8.786	350.013
2019/04/03	13:36	4.451	238.429	12.398	876.463	50.793	211.610	799.511	816.682	875.340	15.414	-8.740	5.489	350.013
2019/04/03	13:37	3.916	223.210	12.678	896.203	50.693	211.969	814.614	833.522	894.763	-2.045	18.240	-1.959	350.013
2019/04/03	13:38	3.481	224.622	12.944	894.000	50.592	212.328	811.802	831.605	893.376	12.551	-9.654	5.709	350.013
2019/04/03	13:39	3.476	225.624	12.980	888.968	50.491	212.686	804.988	827.582	890.213	13.687	-5.251	6.406	350.013
2019/04/03	13:40	3.399	232.027	13.046	858.795	50.388	213.041	778.294	800.534	859.955	7.886	12.701	-7.142	350.012
2019/04/03	13:41	2.850	233.812	13.326	864.706	50.284	213.395	785.437	805.364	863.353	-2.970	9.515	7.296	350.012
2019/04/03	13:42	2.818	246.870	13.612	875.667	50.179	213.748	797.086	813.557	872.242	10.034	7.269	-5.015	350.012
2019/04/03	13:43	3.141	257.208	13.596	896.095	50.073	214.099	824.934	831.014	884.856	6.591	10.333	-6.814	350.012
2019/04/03	13:44	3.169	254.938	13.182	942.931	49.966	214.449	877.551	873.363	923.370	13.886	4.731	-4.568	350.013
2019/04/03	13:45	3.131	240.176	13.098	949.563	49.859	214.799	887.642	879.009	927.849	9.664	10.286	-6.400	350.013
2019/04/03	13:46	3.189	241.909	13.531	950.392	49.750	215.145	888.445	879.452	927.521	-0.481	1.675	13.561	350.012
2019/04/03	13:47	3.692	240.009	13.613	946.426	49.640	215.490	883.694	877.008	924.607	6.893	10.066	-4.278	350.013
2019/04/03	13:48	3.646	219.996	13.505	941.945	49.529	215.834	878.229	874.055	921.967	14.872	0.425	-1.720	350.013
2019/04/03	13:49	3.586	222.791	13.511	939.113	49.415	216.181	875.839	872.204	920.476	8.639	11.857	-5.653	350.012
2019/04/03	13:50	3.152	224.267	13.636	938.969	49.304	216.523	874.760	871.561	920.426	-0.579	4.586	12.380	350.012
2019/04/03	13:51	3.243	226.654	13.706	932.498	49.190	216.863	863.682	864.738	914.868	8.913	8.469	-2.985	350.012
2019/04/03	13:52	4.708	222.936	13.314	907.391	49.076	217.200	836.427	844.500	897.105	12.569	-6.198	8.723	350.012
2019/04/03	13:53	4.878	218.644	13.036	887.163	48.960	217.536	819.140	829.013	882.529	14.228	2.537	-2.101	350.012
2019/04/03	13:54	4.048	227.974	12.937	777.545	48.844	217.871	723.735	727.078	767.991	3.937	14.544	-3.418	350.012
2019/04/03	13:55	4.431	229.947	12.521	660.122	48.727	218.204	618.389	618.011	648.948	11.507	8.673	-5.751	350.012
2019/04/03	13:56	4.613	228.465	12.283	642.933	48.610	218.537	607.725	602.012	627.625	12.715	-4.564	7.902	350.012
2019/04/03	13:57	3.683	232.111	12.383	655.518	48.492	218.867	621.648	610.719	632.020	14.812	8.444	-5.393	350.012
2019/04/03	13:58	3.288	238.664	12.729	796.086	48.372	219.196	745.149	742.249	779.181	-2.601	13.118	5.626	350.012
2019/04/03	13:59	2.721	259.597	13.146	912.505	48.251	219.524	847.487	851.693	901.430	13.407	3.157	-4.204	350.012
2019/04/03	14:00	2.946	251.755	13.097	784.741	48.130	219.849	731.594	727.237	761.483	-5.730	9.372	8.723	350.012
2019/04/03	14:01	3.792	233.832	12.918	771.620	48.009	220.175	722.991	716.783	748.656	8.769	-5.873	14.707	350.012
2019/04/03	14:02	3.685	250.193	13.044	865.972	47.885	220.498	806.845	809.795	854.870	3.098	-5.900	21.641	350.012
2019/04/03	14:03	3.409	255.274	13.213	756.790	47.762	220.819	699.859	698.297	733.639	3.642	17.696	-2.486	350.012
2019/04/03	14:04	3.514	242.300	13.132	694.488	47.637	221.139	641.923	637.331	667.206	-4.850	10.765	10.703	350.012
2019/04/03	14:05	3.258	228.315	13.028	432.034	47.512	221.458	411.907	403.075	416.147	2.131	3.550	12.420	350.012
2019/04/03	14:06	3.044	229.791	12.949	213.564	47.385	221.775	211.313	197.754	195.105	5.022	15.247	-4.166	350.012
2019/04/03	14:07	3.294	262.590	12.973	323.340	47.259	222.092	315.554	304.805	310.231	5.534	-1.452	9.651	350.012
2019/04/03	14:08	3.070	277.342	13.240	563.788	47.132	222.406	530.328	529.157	555.301	1.234	1.769	16.291	350.012
2019/04/03	14:09	2.915	271.196	13.281	413.131	47.003	222.719	375.158	376.065	396.359	13.147	-5.904	9.095	350.012
2019/04/03	14:10	3.128	282.550	13.125	33.196	46.874	223.030	30.665	25.472	22.076	-1.231	8.739	7.072	350.012
2019/04/03	14:11	3.297	275.837	13.059	9.263	46.744	223.340	13.851	10.168	6.895	10.147	2.553	3.475	350.012
2019/04/03	14:12	3.056	237.592	13.192	25.108	46.610	223.654	29.860	24.427	20.439	-0.563	10.369	5.733	350.012
2019/04/03	14:13	3.699	216.779	13.036	123.493	46.479	223.963	125.879	116.275	113.694	11.219	0.170	7.240	350.012
2019/04/03	14:14	4.170	225.261	12.797	242.297	46.347	224.269	250.194	233.969	232.537	-2.341	8.582	9.121	350.012
